origin_destination,age_group,number_of_people,year,direction
Texas,81_90,17,2016,out
Texas,91,1,2016,out
Texas,unk,0,2016,out
Utah,20,0,2016,out
Utah,21_30,1330,2016,out
Utah,31_40,1025,2016,out
Utah,41_50,446,2016,out
Utah,51_60,225,2016,out
Utah,61_70,188,2016,out
Utah,71_80,102,2016,out
Utah,81_90,35,2016,out
Utah,91,10,2016,out
Utah,unk,0,2016,out
Vermont,20,0,2016,out
Vermont,21_30,3,2016,out
Vermont,31_40,9,2016,out
Vermont,41_50,9,2016,out
Vermont,51_60,9,2016,out
Vermont,61_70,5,2016,out
Vermont,71_80,1,2016,out
Vermont,81_90,1,2016,out
Vermont,91,0,2016,out
Vermont,unk,0,2016,out
Virgin Islands Of The U.S.,20,0,2016,out
Virgin Islands Of The U.S.,21_30,0,2016,out
Virgin Islands Of The U.S.,31_40,0,2016,out
Virgin Islands Of The U.S.,41_50,0,2016,out
Virgin Islands Of The U.S.,51_60,0,2016,out
Virgin Islands Of The U.S.,61_70,0,2016,out
Virgin Islands Of The U.S.,71_80,0,2016,out
Virgin Islands Of The U.S.,81_90,0,2016,out
Virgin Islands Of The U.S.,91,0,2016,out
Virgin Islands Of The U.S.,unk,0,2016,out
Virginia,20,0,2016,out
Virginia,21_30,55,2016,out
Virginia,31_40,78,2016,out
Virginia,41_50,41,2016,out
Virginia,51_60,28,2016,out
Virginia,61_70,9,2016,out
Virginia,71_80,7,2016,out
Virginia,81_90,2,2016,out
Virginia,91,2,2016,out
Virginia,unk,0,2016,out
Washington,20,5,2016,out
Washington,21_30,2167,2016,out
Washington,31_40,2635,2016,out
Washington,41_50,1157,2016,out
Washington,51_60,918,2016,out
Washington,61_70,662,2016,out
Washington,71_80,304,2016,out
Washington,81_90,147,2016,out
Washington,91,21,2016,out
Washington,unk,0,2016,out
West Virginia,20,0,2016,out
West Virginia,21_30,2,2016,out
West Virginia,31_40,12,2016,out
West Virginia,41_50,9,2016,out
West Virginia,51_60,4,2016,out
West Virginia,61_70,3,2016,out
West Virginia,71_80,0,2016,out
West Virginia,81_90,0,2016,out
West Virginia,91,0,2016,out
West Virginia,unk,0,2016,out
Wisconsin,20,0,2016,out
Wisconsin,21_30,63,2016,out
Wisconsin,31_40,116,2016,out
Wisconsin,41_50,40,2016,out
Wisconsin,51_60,21,2016,out
Wisconsin,61_70,25,2016,out
Wisconsin,71_80,12,2016,out
Wisconsin,81_90,5,2016,out
Wisconsin,91,2,2016,out
Wisconsin,unk,0,2016,out
Wyoming,20,0,2016,out
Wyoming,21_30,156,2016,out
Wyoming,31_40,222,2016,out
Wyoming,41_50,139,2016,out
Wyoming,51_60,102,2016,out
Wyoming,61_70,59,2016,out
Wyoming,71_80,25,2016,out
Wyoming,81_90,6,2016,out
Wyoming,91,3,2016,out
Wyoming,unk,0,2016,out
Zips 340--,20,0,2016,out
Zips 340--,21_30,0,2016,out
Zips 340--,31_40,0,2016,out
Zips 340--,41_50,0,2016,out
Zips 340--,51_60,0,2016,out
Zips 340--,61_70,0,2016,out
Zips 340--,71_80,0,2016,out
Zips 340--,81_90,0,2016,out
Zips 340--,91,0,2016,out
Zips 340--,unk,0,2016,out
Alabama,20,1,2017,out
Alabama,21_30,25,2017,out
Alabama,31_40,21,2017,out
Alabama,41_50,18,2017,out
Alabama,51_60,17,2017,out
Alabama,61_70,4,2017,out
Alabama,71_80,12,2017,out
Alabama,81_90,2,2017,out
Alabama,91,0,2017,out
Alabama,unk,0,2017,out
Alaska,20,3,2017,out
Alaska,21_30,77,2017,out
Alaska,31_40,58,2017,out
Alaska,41_50,34,2017,out
Alaska,51_60,17,2017,out
Alaska,61_70,18,2017,out
Alaska,71_80,6,2017,out
Alaska,81_90,2,2017,out
Alaska,91,1,2017,out
Alaska,unk,0,2017,out
Alberta,20,0,2017,out
Alberta,21_30,0,2017,out
Alberta,31_40,0,2017,out
Alberta,41_50,0,2017,out
Alberta,51_60,0,2017,out
Alberta,61_70,0,2017,out
Alberta,71_80,0,2017,out
Alberta,81_90,0,2017,out
Alberta,91,0,2017,out
Alberta,unk,0,2017,out
American Samoa (Islands),20,0,2017,out
American Samoa (Islands),21_30,0,2017,out
American Samoa (Islands),31_40,0,2017,out
American Samoa (Islands),41_50,0,2017,out
American Samoa (Islands),51_60,0,2017,out
American Samoa (Islands),61_70,0,2017,out
American Samoa (Islands),71_80,0,2017,out
American Samoa (Islands),81_90,0,2017,out
American Samoa (Islands),91,0,2017,out
American Samoa (Islands),unk,0,2017,out
Arizona,20,0,2017,out
Arizona,21_30,100,2017,out
Arizona,31_40,134,2017,out
Arizona,41_50,86,2017,out
Arizona,51_60,56,2017,out
Arizona,61_70,65,2017,out
Arizona,71_80,60,2017,out
Arizona,81_90,20,2017,out
Arizona,91,2,2017,out
Arizona,unk,0,2017,out
Arkansas,20,1,2017,out
Arkansas,21_30,4,2017,out
Arkansas,31_40,6,2017,out
Arkansas,41_50,1,2017,out
Arkansas,51_60,3,2017,out
Arkansas,61_70,1,2017,out
Arkansas,71_80,0,2017,out
Arkansas,81_90,0,2017,out
Arkansas,91,0,2017,out
Arkansas,unk,0,2017,out
British Columbia,20,0,2017,out
British Columbia,21_30,0,2017,out
British Columbia,31_40,0,2017,out
British Columbia,41_50,0,2017,out
British Columbia,51_60,0,2017,out
British Columbia,61_70,1,2017,out
British Columbia,71_80,0,2017,out
British Columbia,81_90,0,2017,out
British Columbia,91,0,2017,out
British Columbia,unk,0,2017,out
California,20,0,2017,out
California,21_30,117,2017,out
California,31_40,243,2017,out
California,41_50,171,2017,out
California,51_60,121,2017,out
California,61_70,117,2017,out
California,71_80,33,2017,out
California,81_90,18,2017,out
California,91,6,2017,out
California,unk,0,2017,out
Cdlis - Pseudo State,20,0,2017,out
Cdlis - Pseudo State,21_30,0,2017,out
Cdlis - Pseudo State,31_40,0,2017,out
Cdlis - Pseudo State,41_50,0,2017,out
Cdlis - Pseudo State,51_60,0,2017,out
Cdlis - Pseudo State,61_70,0,2017,out
Cdlis - Pseudo State,71_80,0,2017,out
Cdlis - Pseudo State,81_90,0,2017,out
Cdlis - Pseudo State,91,0,2017,out
Cdlis - Pseudo State,unk,0,2017,out
Colorado,20,0,2017,out
Colorado,21_30,106,2017,out
Colorado,31_40,121,2017,out
Colorado,41_50,55,2017,out
Colorado,51_60,28,2017,out
Colorado,61_70,25,2017,out
Colorado,71_80,11,2017,out
Colorado,81_90,0,2017,out
Colorado,91,0,2017,out
Colorado,unk,0,2017,out
Connecticut,20,0,2017,out
Connecticut,21_30,8,2017,out
Connecticut,31_40,12,2017,out
Connecticut,41_50,4,2017,out
Connecticut,51_60,5,2017,out
Connecticut,61_70,0,2017,out
Connecticut,71_80,0,2017,out
Connecticut,81_90,1,2017,out
Connecticut,91,1,2017,out
Connecticut,unk,0,2017,out
Delaware,20,0,2017,out
Delaware,21_30,2,2017,out
Delaware,31_40,2,2017,out
Delaware,41_50,1,2017,out
Delaware,51_60,3,2017,out
Delaware,61_70,0,2017,out
Delaware,71_80,0,2017,out
Delaware,81_90,0,2017,out
Delaware,91,0,2017,out
Delaware,unk,0,2017,out
Dist Of Columbia,20,0,2017,out
Dist Of Columbia,21_30,11,2017,out
Dist Of Columbia,31_40,25,2017,out
Dist Of Columbia,41_50,2,2017,out
Dist Of Columbia,51_60,0,2017,out
Dist Of Columbia,61_70,0,2017,out
Dist Of Columbia,71_80,0,2017,out
Dist Of Columbia,81_90,0,2017,out
Dist Of Columbia,91,0,2017,out
Dist Of Columbia,unk,0,2017,out
Federated States Of Micronesia,20,0,2017,out
Federated States Of Micronesia,21_30,0,2017,out
Federated States Of Micronesia,31_40,0,2017,out
Federated States Of Micronesia,41_50,0,2017,out
Federated States Of Micronesia,51_60,0,2017,out
Federated States Of Micronesia,61_70,0,2017,out
Federated States Of Micronesia,71_80,0,2017,out
Federated States Of Micronesia,81_90,0,2017,out
Federated States Of Micronesia,91,0,2017,out
Federated States Of Micronesia,unk,0,2017,out
Florida,20,3,2017,out
Florida,21_30,178,2017,out
Florida,31_40,163,2017,out
Florida,41_50,123,2017,out
Florida,51_60,109,2017,out
Florida,61_70,83,2017,out
Florida,71_80,38,2017,out
Florida,81_90,11,2017,out
Florida,91,1,2017,out
Florida,unk,0,2017,out
Georgia,20,0,2017,out
Georgia,21_30,109,2017,out
Georgia,31_40,101,2017,out
Georgia,41_50,77,2017,out
Georgia,51_60,40,2017,out
Georgia,61_70,21,2017,out
Georgia,71_80,6,2017,out
Georgia,81_90,3,2017,out
Georgia,91,3,2017,out
Georgia,unk,0,2017,out
Guam,20,0,2017,out
Guam,21_30,0,2017,out
Guam,31_40,0,2017,out
Guam,41_50,0,2017,out
Guam,51_60,0,2017,out
Guam,61_70,0,2017,out
Guam,71_80,0,2017,out
Guam,81_90,0,2017,out
Guam,91,0,2017,out
Guam,unk,0,2017,out
Hawaii,20,0,2017,out
Hawaii,21_30,31,2017,out
Hawaii,31_40,39,2017,out
Hawaii,41_50,24,2017,out
Hawaii,51_60,15,2017,out
Hawaii,61_70,15,2017,out
Hawaii,71_80,6,2017,out
Hawaii,81_90,3,2017,out
Hawaii,91,0,2017,out
Hawaii,unk,0,2017,out
Illinois,20,0,2017,out
Illinois,21_30,80,2017,out
Illinois,31_40,83,2017,out
Illinois,41_50,44,2017,out
Illinois,51_60,10,2017,out
Illinois,61_70,16,2017,out
Illinois,71_80,5,2017,out
Illinois,81_90,1,2017,out
Illinois,91,0,2017,out
Illinois,unk,0,2017,out
Indiana,20,0,2017,out
Indiana,21_30,3,2017,out
Indiana,31_40,4,2017,out
Indiana,41_50,0,2017,out
Indiana,51_60,2,2017,out
Indiana,61_70,0,2017,out
Indiana,71_80,0,2017,out
Indiana,81_90,0,2017,out
Indiana,91,0,2017,out
Indiana,unk,0,2017,out
Iowa,20,0,2017,out
Iowa,21_30,4,2017,out
Iowa,31_40,4,2017,out
Iowa,41_50,2,2017,out
Iowa,51_60,0,2017,out
Iowa,61_70,0,2017,out
Iowa,71_80,0,2017,out
Iowa,81_90,2,2017,out
Iowa,91,0,2017,out
Iowa,unk,0,2017,out
Kansas,20,1,2017,out
Kansas,21_30,52,2017,out
Kansas,31_40,42,2017,out
Kansas,41_50,19,2017,out
Kansas,51_60,22,2017,out
Kansas,61_70,16,2017,out
Kansas,71_80,2,2017,out
Kansas,81_90,2,2017,out
Kansas,91,0,2017,out
Kansas,unk,0,2017,out
Kentucky,20,0,2017,out
Kentucky,21_30,44,2017,out
Kentucky,31_40,55,2017,out
Kentucky,41_50,17,2017,out
Kentucky,51_60,13,2017,out
Kentucky,61_70,8,2017,out
Kentucky,71_80,2,2017,out
Kentucky,81_90,0,2017,out
Kentucky,91,1,2017,out
Kentucky,unk,0,2017,out
Louisiana,20,0,2017,out
Louisiana,21_30,30,2017,out
Louisiana,31_40,44,2017,out
Louisiana,41_50,18,2017,out
Louisiana,51_60,11,2017,out
Louisiana,61_70,8,2017,out
Louisiana,71_80,5,2017,out
Louisiana,81_90,1,2017,out
Louisiana,91,0,2017,out
Louisiana,unk,0,2017,out
Maine,20,0,2017,out
Maine,21_30,7,2017,out
Maine,31_40,10,2017,out
Maine,41_50,6,2017,out
Maine,51_60,3,2017,out
Maine,61_70,5,2017,out
Maine,71_80,2,2017,out
Maine,81_90,0,2017,out
Maine,91,0,2017,out
Maine,unk,0,2017,out
Manitoba,20,0,2017,out
Manitoba,21_30,9,2017,out
Manitoba,31_40,0,2017,out
Manitoba,41_50,0,2017,out
Manitoba,51_60,0,2017,out
Manitoba,61_70,0,2017,out
Manitoba,71_80,0,2017,out
Manitoba,81_90,0,2017,out
Manitoba,91,0,2017,out
Manitoba,unk,0,2017,out
Marshall Islands,20,0,2017,out
Marshall Islands,21_30,0,2017,out
Marshall Islands,31_40,0,2017,out
Marshall Islands,41_50,0,2017,out
Marshall Islands,51_60,0,2017,out
Marshall Islands,61_70,0,2017,out
Marshall Islands,71_80,0,2017,out
Marshall Islands,81_90,0,2017,out
Marshall Islands,91,0,2017,out
Marshall Islands,unk,0,2017,out
Maryland,20,0,2017,out
Maryland,21_30,3,2017,out
Maryland,31_40,2,2017,out
Maryland,41_50,3,2017,out
Maryland,51_60,0,2017,out
Maryland,61_70,2,2017,out
Maryland,71_80,0,2017,out
Maryland,81_90,0,2017,out
Maryland,91,0,2017,out
Maryland,unk,0,2017,out
Massachusetts,20,0,2017,out
Massachusetts,21_30,0,2017,out
Massachusetts,31_40,0,2017,out
Massachusetts,41_50,0,2017,out
Massachusetts,51_60,0,2017,out
Massachusetts,61_70,0,2017,out
Massachusetts,71_80,0,2017,out
Massachusetts,81_90,0,2017,out
Massachusetts,91,0,2017,out
Massachusetts,unk,0,2017,out
Mexico (State),20,0,2017,out
Mexico (State),21_30,0,2017,out
Mexico (State),31_40,0,2017,out
Mexico (State),41_50,0,2017,out
Mexico (State),51_60,2,2017,out
Mexico (State),61_70,0,2017,out
Mexico (State),71_80,0,2017,out
Mexico (State),81_90,0,2017,out
Mexico (State),91,0,2017,out
Mexico (State),unk,0,2017,out
Michigan,20,0,2017,out
Michigan,21_30,58,2017,out
Michigan,31_40,90,2017,out
Michigan,41_50,46,2017,out
Michigan,51_60,27,2017,out
Michigan,61_70,22,2017,out
Michigan,71_80,10,2017,out
Michigan,81_90,1,2017,out
Michigan,91,0,2017,out
Michigan,unk,0,2017,out
Minnesota,20,0,2017,out
Minnesota,21_30,39,2017,out
Minnesota,31_40,54,2017,out
Minnesota,41_50,21,2017,out
Minnesota,51_60,7,2017,out
Minnesota,61_70,9,2017,out
Minnesota,71_80,2,2017,out
Minnesota,81_90,2,2017,out
Minnesota,91,0,2017,out
Minnesota,unk,0,2017,out
Mississippi,20,0,2017,out
Mississippi,21_30,9,2017,out
Mississippi,31_40,15,2017,out
Mississippi,41_50,12,2017,out
Mississippi,51_60,15,2017,out
Mississippi,61_70,7,2017,out
Mississippi,71_80,1,2017,out
Mississippi,81_90,0,2017,out
Mississippi,91,0,2017,out
Mississippi,unk,0,2017,out
Missouri,20,0,2017,out
Missouri,21_30,76,2017,out
Missouri,31_40,91,2017,out
Missouri,41_50,63,2017,out
Missouri,51_60,36,2017,out
Missouri,61_70,32,2017,out
Missouri,71_80,27,2017,out
Missouri,81_90,3,2017,out
Missouri,91,0,2017,out
Missouri,unk,0,2017,out
Montana,20,0,2017,out
Montana,21_30,344,2017,out
Montana,31_40,282,2017,out
Montana,41_50,177,2017,out
Montana,51_60,142,2017,out
Montana,61_70,112,2017,out
Montana,71_80,65,2017,out
Montana,81_90,17,2017,out
Montana,91,1,2017,out
Montana,unk,0,2017,out
Nebraska,20,0,2017,out
Nebraska,21_30,0,2017,out
Nebraska,31_40,2,2017,out
Nebraska,41_50,2,2017,out
Nebraska,51_60,1,2017,out
Nebraska,61_70,1,2017,out
Nebraska,71_80,0,2017,out
Nebraska,81_90,0,2017,out
Nebraska,91,0,2017,out
Nebraska,unk,0,2017,out
Nevada,20,1,2017,out
Nevada,21_30,229,2017,out
Nevada,31_40,242,2017,out
Nevada,41_50,140,2017,out
Nevada,51_60,137,2017,out
Nevada,61_70,89,2017,out
Nevada,71_80,62,2017,out
Nevada,81_90,23,2017,out
Nevada,91,6,2017,out
Nevada,unk,1,2017,out
New Brunswick,20,0,2017,out
New Brunswick,21_30,1,2017,out
New Brunswick,31_40,0,2017,out
New Brunswick,41_50,0,2017,out
New Brunswick,51_60,0,2017,out
New Brunswick,61_70,0,2017,out
New Brunswick,71_80,0,2017,out
New Brunswick,81_90,0,2017,out
New Brunswick,91,0,2017,out
New Brunswick,unk,0,2017,out
New Hampshire,20,0,2017,out
New Hampshire,21_30,16,2017,out
New Hampshire,31_40,17,2017,out
New Hampshire,41_50,8,2017,out
New Hampshire,51_60,13,2017,out
New Hampshire,61_70,11,2017,out
New Hampshire,71_80,4,2017,out
New Hampshire,81_90,1,2017,out
New Hampshire,91,5,2017,out
New Hampshire,unk,4,2017,out
New Jersey,20,0,2017,out
New Jersey,21_30,18,2017,out
New Jersey,31_40,32,2017,out
New Jersey,41_50,10,2017,out
New Jersey,51_60,1,2017,out
New Jersey,61_70,2,2017,out
New Jersey,71_80,5,2017,out
New Jersey,81_90,1,2017,out
New Jersey,91,0,2017,out
New Jersey,unk,0,2017,out
New Mexico,20,3,2017,out
New Mexico,21_30,35,2017,out
New Mexico,31_40,51,2017,out
New Mexico,41_50,34,2017,out
New Mexico,51_60,23,2017,out
New Mexico,61_70,18,2017,out
New Mexico,71_80,12,2017,out
New Mexico,81_90,5,2017,out
New Mexico,91,0,2017,out
New Mexico,unk,0,2017,out
New York,20,0,2017,out
New York,21_30,89,2017,out
New York,31_40,99,2017,out
New York,41_50,46,2017,out
New York,51_60,33,2017,out
New York,61_70,17,2017,out
New York,71_80,8,2017,out
New York,81_90,0,2017,out
New York,91,0,2017,out
New York,unk,0,2017,out
Newfoundland,20,0,2017,out
Newfoundland,21_30,0,2017,out
Newfoundland,31_40,0,2017,out
Newfoundland,41_50,0,2017,out
Newfoundland,51_60,0,2017,out
Newfoundland,61_70,0,2017,out
Newfoundland,71_80,0,2017,out
Newfoundland,81_90,0,2017,out
Newfoundland,91,0,2017,out
Newfoundland,unk,0,2017,out
North Carolina,20,8,2017,out
North Carolina,21_30,105,2017,out
North Carolina,31_40,100,2017,out
North Carolina,41_50,58,2017,out
North Carolina,51_60,42,2017,out
North Carolina,61_70,29,2017,out
North Carolina,71_80,17,2017,out
North Carolina,81_90,4,2017,out
North Carolina,91,1,2017,out
North Carolina,unk,0,2017,out
North Dakota,20,2,2017,out
North Dakota,21_30,18,2017,out
North Dakota,31_40,14,2017,out
North Dakota,41_50,3,2017,out
North Dakota,51_60,5,2017,out
North Dakota,61_70,5,2017,out
North Dakota,71_80,0,2017,out
North Dakota,81_90,1,2017,out
North Dakota,91,0,2017,out
North Dakota,unk,0,2017,out
Northern Marianas Islands,20,0,2017,out
Northern Marianas Islands,21_30,0,2017,out
Northern Marianas Islands,31_40,0,2017,out
Northern Marianas Islands,41_50,0,2017,out
Northern Marianas Islands,51_60,0,2017,out
Northern Marianas Islands,61_70,0,2017,out
Northern Marianas Islands,71_80,0,2017,out
Northern Marianas Islands,81_90,0,2017,out
Northern Marianas Islands,91,0,2017,out
Northern Marianas Islands,unk,0,2017,out
Nova Scotia,20,0,2017,out
Nova Scotia,21_30,0,2017,out
Nova Scotia,31_40,0,2017,out
Nova Scotia,41_50,0,2017,out
Nova Scotia,51_60,0,2017,out
Nova Scotia,61_70,0,2017,out
Nova Scotia,71_80,0,2017,out
Nova Scotia,81_90,0,2017,out
Nova Scotia,91,0,2017,out
Nova Scotia,unk,0,2017,out
Ohio,20,0,2017,out
Ohio,21_30,71,2017,out
Ohio,31_40,100,2017,out
Ohio,41_50,34,2017,out
Ohio,51_60,20,2017,out
Ohio,61_70,14,2017,out
Ohio,71_80,7,2017,out
Ohio,81_90,2,2017,out
Ohio,91,0,2017,out
Ohio,unk,0,2017,out
Oklahoma,20,0,2017,out
Oklahoma,21_30,73,2017,out
Oklahoma,31_40,76,2017,out
Oklahoma,41_50,27,2017,out
Oklahoma,51_60,41,2017,out
Oklahoma,61_70,16,2017,out
Oklahoma,71_80,15,2017,out
Oklahoma,81_90,2,2017,out
Oklahoma,91,0,2017,out
Oklahoma,unk,0,2017,out
Ontario,20,0,2017,out
Ontario,21_30,0,2017,out
Ontario,31_40,0,2017,out
Ontario,41_50,0,2017,out
Ontario,51_60,0,2017,out
Ontario,61_70,0,2017,out
Ontario,71_80,0,2017,out
Ontario,81_90,0,2017,out
Ontario,91,0,2017,out
Ontario,unk,0,2017,out
Oregon,20,1,2017,out
Oregon,21_30,907,2017,out
Oregon,31_40,971,2017,out
Oregon,41_50,484,2017,out
Oregon,51_60,357,2017,out
Oregon,61_70,350,2017,out
Oregon,71_80,161,2017,out
Oregon,81_90,37,2017,out
Oregon,91,8,2017,out
Oregon,unk,1,2017,out
Other Non-Us Jurisdictions,20,0,2017,out
Other Non-Us Jurisdictions,21_30,24,2017,out
Other Non-Us Jurisdictions,31_40,1,2017,out
Other Non-Us Jurisdictions,41_50,11,2017,out
Other Non-Us Jurisdictions,51_60,2,2017,out
Other Non-Us Jurisdictions,61_70,5,2017,out
Other Non-Us Jurisdictions,71_80,0,2017,out
Other Non-Us Jurisdictions,81_90,0,2017,out
Other Non-Us Jurisdictions,91,0,2017,out
Other Non-Us Jurisdictions,unk,0,2017,out
Palau,20,0,2017,out
Palau,21_30,0,2017,out
Palau,31_40,0,2017,out
Palau,41_50,0,2017,out
Palau,51_60,0,2017,out
Palau,61_70,0,2017,out
Palau,71_80,0,2017,out
Palau,81_90,0,2017,out
Palau,91,0,2017,out
Palau,unk,0,2017,out
Pennsylvania,20,0,2017,out
Pennsylvania,21_30,4,2017,out
Pennsylvania,31_40,4,2017,out
Pennsylvania,41_50,1,2017,out
Pennsylvania,51_60,1,2017,out
Pennsylvania,61_70,1,2017,out
Pennsylvania,71_80,1,2017,out
Pennsylvania,81_90,1,2017,out
Pennsylvania,91,1,2017,out
Pennsylvania,unk,0,2017,out
"Puerto Rico, Commonwealth Of",20,0,2017,out
"Puerto Rico, Commonwealth Of",21_30,0,2017,out
"Puerto Rico, Commonwealth Of",31_40,0,2017,out
"Puerto Rico, Commonwealth Of",41_50,0,2017,out
"Puerto Rico, Commonwealth Of",51_60,0,2017,out
"Puerto Rico, Commonwealth Of",61_70,0,2017,out
"Puerto Rico, Commonwealth Of",71_80,0,2017,out
"Puerto Rico, Commonwealth Of",81_90,0,2017,out
"Puerto Rico, Commonwealth Of",91,0,2017,out
"Puerto Rico, Commonwealth Of",unk,0,2017,out
Rhode Island,20,0,2017,out
Rhode Island,21_30,1,2017,out
Rhode Island,31_40,11,2017,out
Rhode Island,41_50,3,2017,out
Rhode Island,51_60,1,2017,out
Rhode Island,61_70,13,2017,out
Rhode Island,71_80,0,2017,out
Rhode Island,81_90,0,2017,out
Rhode Island,91,0,2017,out
Rhode Island,unk,0,2017,out
Saskatchewan,20,0,2017,out
Saskatchewan,21_30,1,2017,out
Saskatchewan,31_40,0,2017,out
Saskatchewan,41_50,0,2017,out
Saskatchewan,51_60,0,2017,out
Saskatchewan,61_70,2,2017,out
Saskatchewan,71_80,0,2017,out
Saskatchewan,81_90,0,2017,out
Saskatchewan,91,0,2017,out
Saskatchewan,unk,0,2017,out
South Carolina,20,0,2017,out
South Carolina,21_30,39,2017,out
South Carolina,31_40,50,2017,out
South Carolina,41_50,34,2017,out
South Carolina,51_60,13,2017,out
South Carolina,61_70,9,2017,out
South Carolina,71_80,8,2017,out
South Carolina,81_90,2,2017,out
South Carolina,91,0,2017,out
South Carolina,unk,0,2017,out
South Dakota,20,0,2017,out
South Dakota,21_30,2,2017,out
South Dakota,31_40,6,2017,out
South Dakota,41_50,1,2017,out
South Dakota,51_60,0,2017,out
South Dakota,61_70,0,2017,out
South Dakota,71_80,0,2017,out
South Dakota,81_90,0,2017,out
South Dakota,91,0,2017,out
South Dakota,unk,0,2017,out
Tennessee,20,0,2017,out
Tennessee,21_30,81,2017,out
Tennessee,31_40,82,2017,out
Tennessee,41_50,44,2017,out
Tennessee,51_60,25,2017,out
Tennessee,61_70,24,2017,out
Tennessee,71_80,10,2017,out
Tennessee,81_90,0,2017,out
Tennessee,91,0,2017,out
Tennessee,unk,0,2017,out
Texas,20,1,2017,out
Texas,21_30,343,2017,out
Texas,31_40,419,2017,out
Texas,41_50,189,2017,out
Texas,51_60,169,2017,out
Texas,61_70,104,2017,out
Texas,71_80,60,2017,out
Texas,81_90,14,2017,out
Texas,91,2,2017,out
Texas,unk,0,2017,out
Utah,20,3,2017,out
Utah,21_30,1550,2017,out
Utah,31_40,957,2017,out
Utah,41_50,377,2017,out
Utah,51_60,196,2017,out
Utah,61_70,146,2017,out
Utah,71_80,91,2017,out
Utah,81_90,41,2017,out
Utah,91,5,2017,out
Utah,unk,0,2017,out
Vermont,20,0,2017,out
Vermont,21_30,3,2017,out
Vermont,31_40,7,2017,out
Vermont,41_50,14,2017,out
Vermont,51_60,9,2017,out
Vermont,61_70,4,2017,out
Vermont,71_80,3,2017,out
Vermont,81_90,2,2017,out
Vermont,91,0,2017,out
Vermont,unk,0,2017,out
Virgin Islands Of The U.S.,20,0,2017,out
Virgin Islands Of The U.S.,21_30,0,2017,out
Virgin Islands Of The U.S.,31_40,0,2017,out
Virgin Islands Of The U.S.,41_50,0,2017,out
Virgin Islands Of The U.S.,51_60,0,2017,out
Virgin Islands Of The U.S.,61_70,0,2017,out
Virgin Islands Of The U.S.,71_80,0,2017,out
Virgin Islands Of The U.S.,81_90,0,2017,out
Virgin Islands Of The U.S.,91,0,2017,out
Virgin Islands Of The U.S.,unk,0,2017,out
Virginia,20,0,2017,out
Virginia,21_30,12,2017,out
Virginia,31_40,13,2017,out
Virginia,41_50,9,2017,out
Virginia,51_60,3,2017,out
Virginia,61_70,3,2017,out
Virginia,71_80,0,2017,out
Virginia,81_90,0,2017,out
Virginia,91,0,2017,out
Virginia,unk,0,2017,out
Washington,20,13,2017,out
Washington,21_30,1976,2017,out
Washington,31_40,1957,2017,out
Washington,41_50,1011,2017,out
Washington,51_60,756,2017,out
Washington,61_70,513,2017,out
Washington,71_80,264,2017,out
Washington,81_90,85,2017,out
Washington,91,19,2017,out
Washington,unk,0,2017,out
West Virginia,20,0,2017,out
West Virginia,21_30,5,2017,out
West Virginia,31_40,6,2017,out
West Virginia,41_50,3,2017,out
West Virginia,51_60,11,2017,out
West Virginia,61_70,2,2017,out
West Virginia,71_80,1,2017,out
West Virginia,81_90,0,2017,out
West Virginia,91,0,2017,out
